filename,label
dataset\Dog\10302.jpg,1
dataset\Dog\10303.jpg,1
dataset\Dog\10304.jpg,1
dataset\Dog\10305.jpg,1
dataset\Dog\10306.jpg,1
dataset\Dog\10307.jpg,1
dataset\Dog\10308.jpg,1
dataset\Dog\10309.jpg,1
dataset\Dog\1031.jpg,1
dataset\Dog\10310.jpg,1
dataset\Dog\10311.jpg,1
dataset\Dog\10312.jpg,1
dataset\Dog\10313.jpg,1
dataset\Dog\10314.jpg,1
dataset\Dog\10315.jpg,1
dataset\Dog\10316.jpg,1
dataset\Dog\10317.jpg,1
dataset\Dog\10318.jpg,1
dataset\Dog\10319.jpg,1
dataset\Dog\1032.jpg,1
dataset\Dog\10320.jpg,1
dataset\Dog\10321.jpg,1
dataset\Dog\10322.jpg,1
dataset\Dog\10323.jpg,1
dataset\Dog\10324.jpg,1
dataset\Dog\10325.jpg,1
dataset\Dog\10326.jpg,1
dataset\Dog\10327.jpg,1
dataset\Dog\10328.jpg,1
dataset\Dog\10329.jpg,1
dataset\Dog\1033.jpg,1
dataset\Dog\10330.jpg,1
dataset\Dog\10331.jpg,1
dataset\Dog\10332.jpg,1
dataset\Dog\10333.jpg,1
dataset\Dog\10334.jpg,1
dataset\Dog\10335.jpg,1
dataset\Dog\10336.jpg,1
dataset\Dog\10337.jpg,1
dataset\Dog\10338.jpg,1
dataset\Dog\10339.jpg,1
dataset\Dog\1034.jpg,1
dataset\Dog\10340.jpg,1
dataset\Dog\10341.jpg,1
dataset\Dog\10342.jpg,1
dataset\Dog\10343.jpg,1
dataset\Dog\10344.jpg,1
dataset\Dog\10345.jpg,1
dataset\Dog\10346.jpg,1
dataset\Dog\10347.jpg,1
dataset\Dog\10348.jpg,1
dataset\Dog\10349.jpg,1
dataset\Dog\1035.jpg,1
dataset\Dog\10350.jpg,1
dataset\Dog\10351.jpg,1
dataset\Dog\10352.jpg,1
dataset\Dog\10353.jpg,1
dataset\Dog\10354.jpg,1
dataset\Dog\10355.jpg,1
dataset\Dog\10356.jpg,1
dataset\Dog\10357.jpg,1
dataset\Dog\10358.jpg,1
dataset\Dog\10359.jpg,1
dataset\Dog\1036.jpg,1
dataset\Dog\10360.jpg,1
dataset\Dog\10361.jpg,1
dataset\Dog\10362.jpg,1
dataset\Dog\10363.jpg,1
dataset\Dog\10364.jpg,1
dataset\Dog\10365.jpg,1
dataset\Dog\10366.jpg,1
dataset\Dog\10367.jpg,1
dataset\Dog\10368.jpg,1
dataset\Dog\10369.jpg,1
dataset\Dog\1037.jpg,1
dataset\Dog\10370.jpg,1
dataset\Dog\10371.jpg,1
dataset\Dog\10372.jpg,1
dataset\Dog\10373.jpg,1
dataset\Dog\10374.jpg,1
dataset\Dog\10375.jpg,1
dataset\Dog\10376.jpg,1
dataset\Dog\10377.jpg,1
dataset\Dog\10378.jpg,1
dataset\Dog\10379.jpg,1
dataset\Dog\1038.jpg,1
dataset\Dog\10380.jpg,1
dataset\Dog\10381.jpg,1
dataset\Dog\10382.jpg,1
dataset\Dog\10383.jpg,1
dataset\Dog\10384.jpg,1
dataset\Dog\10385.jpg,1
dataset\Dog\10386.jpg,1
dataset\Dog\10387.jpg,1
dataset\Dog\10388.jpg,1
dataset\Dog\10389.jpg,1
dataset\Dog\1039.jpg,1
dataset\Dog\10390.jpg,1
dataset\Dog\10391.jpg,1
dataset\Dog\10392.jpg,1
dataset\Dog\10393.jpg,1
dataset\Dog\10394.jpg,1
dataset\Dog\10395.jpg,1
dataset\Dog\10396.jpg,1
dataset\Dog\10397.jpg,1
dataset\Dog\10398.jpg,1
dataset\Dog\10399.jpg,1
dataset\Dog\104.jpg,1
dataset\Dog\1040.jpg,1
dataset\Dog\10400.jpg,1
dataset\Dog\10401.jpg,1
dataset\Dog\10402.jpg,1
dataset\Dog\10403.jpg,1
dataset\Dog\10404.jpg,1
dataset\Dog\10405.jpg,1
dataset\Dog\10406.jpg,1
dataset\Dog\10407.jpg,1
dataset\Dog\10408.jpg,1
dataset\Dog\10409.jpg,1
dataset\Dog\1041.jpg,1
dataset\Dog\10410.jpg,1
dataset\Dog\10411.jpg,1
dataset\Dog\10412.jpg,1
dataset\Dog\10413.jpg,1
dataset\Dog\10414.jpg,1
dataset\Dog\10415.jpg,1
dataset\Dog\10416.jpg,1
dataset\Dog\10417.jpg,1
dataset\Dog\10418.jpg,1
dataset\Dog\10419.jpg,1
dataset\Dog\1042.jpg,1
dataset\Dog\10420.jpg,1
dataset\Dog\10421.jpg,1
dataset\Dog\10422.jpg,1
dataset\Dog\10423.jpg,1
dataset\Dog\10424.jpg,1
dataset\Dog\10425.jpg,1
dataset\Dog\10426.jpg,1
dataset\Dog\10427.jpg,1
dataset\Dog\10428.jpg,1
dataset\Dog\10429.jpg,1
dataset\Dog\1043.jpg,1
dataset\Dog\10430.jpg,1
dataset\Dog\10431.jpg,1
dataset\Dog\10432.jpg,1
dataset\Dog\10433.jpg,1
dataset\Dog\10434.jpg,1
dataset\Dog\10435.jpg,1
dataset\Dog\10436.jpg,1
dataset\Dog\10437.jpg,1
dataset\Dog\10438.jpg,1
dataset\Dog\10439.jpg,1
dataset\Dog\1044.jpg,1
dataset\Dog\10440.jpg,1
dataset\Dog\10441.jpg,1
dataset\Dog\10442.jpg,1
dataset\Dog\10443.jpg,1
dataset\Dog\10444.jpg,1
dataset\Dog\10445.jpg,1
dataset\Dog\10446.jpg,1
dataset\Dog\10447.jpg,1
dataset\Dog\10448.jpg,1
dataset\Dog\10449.jpg,1
dataset\Dog\1045.jpg,1
dataset\Dog\10450.jpg,1
dataset\Dog\10451.jpg,1
dataset\Dog\10452.jpg,1
dataset\Dog\10453.jpg,1
dataset\Dog\10454.jpg,1
dataset\Dog\10455.jpg,1
dataset\Dog\10456.jpg,1
dataset\Dog\10457.jpg,1
dataset\Dog\10458.jpg,1
dataset\Dog\10459.jpg,1
dataset\Dog\1046.jpg,1
dataset\Dog\10460.jpg,1
dataset\Dog\10461.jpg,1
dataset\Dog\10462.jpg,1
dataset\Dog\10463.jpg,1
dataset\Dog\10464.jpg,1
dataset\Dog\10465.jpg,1
dataset\Dog\10466.jpg,1
dataset\Dog\10467.jpg,1
dataset\Dog\10468.jpg,1
dataset\Dog\10469.jpg,1
dataset\Dog\1047.jpg,1
dataset\Dog\10470.jpg,1
dataset\Dog\10471.jpg,1
dataset\Dog\10472.jpg,1
dataset\Dog\10473.jpg,1
dataset\Dog\10474.jpg,1
dataset\Dog\10475.jpg,1
dataset\Dog\10476.jpg,1
dataset\Dog\10477.jpg,1
dataset\Dog\10478.jpg,1
dataset\Dog\10479.jpg,1
dataset\Dog\1048.jpg,1
dataset\Dog\10480.jpg,1
dataset\Dog\10481.jpg,1
dataset\Dog\10482.jpg,1
dataset\Dog\10483.jpg,1
dataset\Dog\10484.jpg,1
dataset\Dog\10485.jpg,1
dataset\Dog\10486.jpg,1
dataset\Dog\10487.jpg,1
dataset\Dog\10488.jpg,1
dataset\Dog\10489.jpg,1
dataset\Dog\1049.jpg,1
dataset\Dog\10490.jpg,1
dataset\Dog\10491.jpg,1
dataset\Dog\10492.jpg,1
dataset\Dog\10493.jpg,1
dataset\Dog\10494.jpg,1
dataset\Dog\10495.jpg,1
dataset\Dog\10496.jpg,1
dataset\Dog\10497.jpg,1
dataset\Dog\10498.jpg,1
dataset\Dog\10499.jpg,1
dataset\Dog\105.jpg,1
dataset\Dog\1050.jpg,1
dataset\Dog\10500.jpg,1
dataset\Dog\10501.jpg,1
dataset\Dog\10502.jpg,1
dataset\Dog\10503.jpg,1
dataset\Dog\10504.jpg,1
dataset\Dog\10505.jpg,1
dataset\Dog\10506.jpg,1
dataset\Dog\10507.jpg,1
dataset\Dog\10508.jpg,1
dataset\Dog\10509.jpg,1
dataset\Dog\1051.jpg,1
dataset\Dog\10510.jpg,1
dataset\Dog\10511.jpg,1
dataset\Dog\10512.jpg,1
dataset\Dog\10513.jpg,1
dataset\Dog\10514.jpg,1
dataset\Dog\10515.jpg,1
dataset\Dog\10516.jpg,1
dataset\Dog\10517.jpg,1
dataset\Dog\10518.jpg,1
dataset\Dog\10519.jpg,1
dataset\Dog\1052.jpg,1
dataset\Dog\10520.jpg,1
dataset\Dog\10521.jpg,1
dataset\Dog\10522.jpg,1
dataset\Dog\10523.jpg,1
dataset\Dog\10524.jpg,1
dataset\Dog\10525.jpg,1
dataset\Dog\10526.jpg,1
dataset\Dog\10527.jpg,1
dataset\Dog\10528.jpg,1
dataset\Dog\10529.jpg,1
dataset\Dog\1053.jpg,1
dataset\Dog\10530.jpg,1
dataset\Dog\10531.jpg,1
dataset\Dog\10532.jpg,1
dataset\Dog\10533.jpg,1
dataset\Dog\10534.jpg,1
dataset\Dog\10535.jpg,1
dataset\Dog\10536.jpg,1
dataset\Dog\10537.jpg,1
dataset\Dog\10538.jpg,1
dataset\Dog\10539.jpg,1
dataset\Dog\1054.jpg,1
dataset\Dog\10540.jpg,1
dataset\Dog\10541.jpg,1
dataset\Dog\10542.jpg,1
dataset\Dog\10543.jpg,1
dataset\Dog\10544.jpg,1
dataset\Dog\10545.jpg,1
dataset\Dog\10546.jpg,1
dataset\Dog\10547.jpg,1
dataset\Dog\10548.jpg,1
dataset\Dog\10549.jpg,1
dataset\Dog\1055.jpg,1
dataset\Dog\10550.jpg,1
dataset\Dog\10551.jpg,1
dataset\Dog\10552.jpg,1
dataset\Dog\10553.jpg,1
dataset\Dog\10554.jpg,1
dataset\Dog\10555.jpg,1
dataset\Dog\10556.jpg,1
dataset\Dog\10557.jpg,1
dataset\Dog\10558.jpg,1
dataset\Dog\10559.jpg,1
dataset\Dog\1056.jpg,1
dataset\Dog\10560.jpg,1
dataset\Dog\10561.jpg,1
dataset\Dog\10562.jpg,1
dataset\Dog\10563.jpg,1
dataset\Dog\10564.jpg,1
dataset\Dog\10565.jpg,1
dataset\Dog\10566.jpg,1
dataset\Dog\10567.jpg,1
dataset\Dog\10568.jpg,1
dataset\Dog\10569.jpg,1
dataset\Dog\1057.jpg,1
dataset\Dog\10570.jpg,1
dataset\Dog\10571.jpg,1
dataset\Dog\10572.jpg,1
dataset\Dog\10573.jpg,1
dataset\Dog\10574.jpg,1
dataset\Dog\10575.jpg,1
dataset\Dog\10576.jpg,1
dataset\Dog\10577.jpg,1
dataset\Dog\10578.jpg,1
dataset\Dog\10579.jpg,1
dataset\Dog\1058.jpg,1
dataset\Dog\10580.jpg,1
dataset\Dog\10581.jpg,1
dataset\Dog\10582.jpg,1
dataset\Dog\10583.jpg,1
dataset\Dog\10584.jpg,1
dataset\Dog\10585.jpg,1
dataset\Dog\10586.jpg,1
dataset\Dog\10587.jpg,1
dataset\Dog\10588.jpg,1
dataset\Dog\10589.jpg,1
dataset\Dog\1059.jpg,1
dataset\Dog\10590.jpg,1
dataset\Dog\10591.jpg,1
dataset\Dog\10592.jpg,1
dataset\Dog\10593.jpg,1
dataset\Dog\10594.jpg,1
dataset\Dog\10595.jpg,1
dataset\Dog\10596.jpg,1
dataset\Dog\10597.jpg,1
dataset\Dog\10598.jpg,1
dataset\Dog\10599.jpg,1
dataset\Dog\106.jpg,1
dataset\Dog\1060.jpg,1
dataset\Dog\10600.jpg,1
dataset\Dog\10601.jpg,1
dataset\Dog\10602.jpg,1
dataset\Dog\10603.jpg,1
dataset\Dog\10604.jpg,1
dataset\Dog\10605.jpg,1
dataset\Dog\10606.jpg,1
dataset\Dog\10607.jpg,1
dataset\Dog\10608.jpg,1
dataset\Dog\10609.jpg,1
dataset\Dog\1061.jpg,1
dataset\Dog\10610.jpg,1
dataset\Dog\10611.jpg,1
dataset\Dog\10612.jpg,1
dataset\Dog\10613.jpg,1
dataset\Dog\10614.jpg,1
dataset\Dog\10615.jpg,1
dataset\Dog\10616.jpg,1
dataset\Dog\10617.jpg,1
dataset\Dog\10618.jpg,1
dataset\Dog\10619.jpg,1
dataset\Dog\1062.jpg,1
dataset\Dog\10620.jpg,1
dataset\Dog\10621.jpg,1
dataset\Dog\10622.jpg,1
dataset\Dog\10623.jpg,1
dataset\Dog\10624.jpg,1
dataset\Dog\10625.jpg,1
dataset\Dog\10626.jpg,1
dataset\Dog\10627.jpg,1
dataset\Dog\10628.jpg,1
dataset\Dog\10629.jpg,1
dataset\Dog\1063.jpg,1
dataset\Dog\10630.jpg,1
dataset\Dog\10631.jpg,1
dataset\Dog\10632.jpg,1
dataset\Dog\10633.jpg,1
dataset\Dog\10634.jpg,1
dataset\Dog\10635.jpg,1
dataset\Dog\10636.jpg,1
dataset\Dog\10637.jpg,1
dataset\Dog\10638.jpg,1
dataset\Dog\10639.jpg,1
dataset\Dog\1064.jpg,1
dataset\Dog\10640.jpg,1
dataset\Dog\10641.jpg,1
dataset\Dog\10642.jpg,1
dataset\Dog\10643.jpg,1
dataset\Dog\10644.jpg,1
dataset\Dog\10645.jpg,1
dataset\Dog\10646.jpg,1
dataset\Dog\10647.jpg,1
dataset\Dog\10648.jpg,1
dataset\Dog\10649.jpg,1
dataset\Dog\1065.jpg,1
dataset\Dog\10650.jpg,1
dataset\Dog\10651.jpg,1
dataset\Dog\10652.jpg,1
dataset\Dog\10653.jpg,1
dataset\Dog\10654.jpg,1
dataset\Dog\10655.jpg,1
dataset\Dog\10656.jpg,1
dataset\Dog\10657.jpg,1
dataset\Dog\10658.jpg,1
dataset\Dog\10659.jpg,1
dataset\Dog\1066.jpg,1
dataset\Dog\10660.jpg,1
dataset\Dog\10661.jpg,1
dataset\Dog\10662.jpg,1
dataset\Dog\10663.jpg,1
dataset\Dog\10664.jpg,1
dataset\Dog\10665.jpg,1
dataset\Dog\10666.jpg,1
dataset\Dog\10667.jpg,1
dataset\Dog\10668.jpg,1
dataset\Dog\10669.jpg,1
dataset\Dog\1067.jpg,1
dataset\Dog\10670.jpg,1
dataset\Dog\10671.jpg,1
dataset\Dog\10672.jpg,1
dataset\Dog\10673.jpg,1
dataset\Dog\10674.jpg,1
dataset\Dog\10675.jpg,1
dataset\Dog\10676.jpg,1
dataset\Dog\10677.jpg,1
dataset\Dog\10678.jpg,1
dataset\Dog\10679.jpg,1
dataset\Dog\1068.jpg,1
dataset\Dog\10680.jpg,1
dataset\Dog\10681.jpg,1
dataset\Dog\10682.jpg,1
dataset\Dog\10683.jpg,1
dataset\Dog\10684.jpg,1
dataset\Dog\10685.jpg,1
dataset\Dog\10686.jpg,1
dataset\Dog\10687.jpg,1
dataset\Dog\10688.jpg,1
dataset\Dog\10689.jpg,1
dataset\Dog\1069.jpg,1
dataset\Dog\10690.jpg,1
dataset\Dog\10691.jpg,1
dataset\Dog\10692.jpg,1
dataset\Dog\10693.jpg,1
dataset\Dog\10694.jpg,1
dataset\Dog\10695.jpg,1
dataset\Dog\10696.jpg,1
dataset\Dog\10697.jpg,1
dataset\Dog\10698.jpg,1
dataset\Dog\10699.jpg,1
dataset\Dog\107.jpg,1
dataset\Dog\1070.jpg,1
dataset\Dog\10700.jpg,1
dataset\Dog\10701.jpg,1
dataset\Dog\10702.jpg,1
dataset\Dog\10703.jpg,1
dataset\Dog\10704.jpg,1
dataset\Dog\10705.jpg,1
dataset\Dog\10706.jpg,1
dataset\Dog\10707.jpg,1
dataset\Dog\10708.jpg,1
dataset\Dog\10709.jpg,1
dataset\Dog\1071.jpg,1
dataset\Dog\10710.jpg,1
dataset\Dog\10711.jpg,1
dataset\Dog\10712.jpg,1
dataset\Dog\10713.jpg,1
dataset\Dog\10714.jpg,1
dataset\Dog\10715.jpg,1
dataset\Dog\10716.jpg,1
dataset\Dog\10717.jpg,1
dataset\Dog\10718.jpg,1
dataset\Dog\10719.jpg,1
dataset\Dog\1072.jpg,1
dataset\Dog\10720.jpg,1
dataset\Dog\10721.jpg,1
dataset\Dog\10722.jpg,1
dataset\Dog\10723.jpg,1
dataset\Dog\10724.jpg,1
dataset\Dog\10725.jpg,1
dataset\Dog\10726.jpg,1
dataset\Dog\10727.jpg,1
dataset\Dog\10728.jpg,1
dataset\Dog\10729.jpg,1
dataset\Dog\1073.jpg,1
dataset\Dog\10730.jpg,1
dataset\Dog\10731.jpg,1
dataset\Dog\10732.jpg,1
dataset\Dog\10733.jpg,1
dataset\Dog\10734.jpg,1
dataset\Dog\10735.jpg,1
dataset\Dog\10736.jpg,1
dataset\Dog\10737.jpg,1
dataset\Dog\10738.jpg,1
dataset\Dog\10739.jpg,1
dataset\Dog\1074.jpg,1
dataset\Dog\10740.jpg,1
dataset\Dog\10741.jpg,1
dataset\Dog\10742.jpg,1
dataset\Dog\10743.jpg,1
dataset\Dog\10744.jpg,1
dataset\Dog\10745.jpg,1
dataset\Dog\10746.jpg,1
dataset\Dog\10747.jpg,1
dataset\Dog\10748.jpg,1
dataset\Dog\10749.jpg,1
dataset\Dog\1075.jpg,1
dataset\Dog\10750.jpg,1
dataset\Dog\10751.jpg,1
dataset\Dog\10752.jpg,1
dataset\Dog\10753.jpg,1
dataset\Dog\10754.jpg,1
dataset\Dog\10755.jpg,1
dataset\Dog\10756.jpg,1
dataset\Dog\10757.jpg,1
dataset\Dog\10758.jpg,1
dataset\Dog\10759.jpg,1
dataset\Dog\1076.jpg,1
dataset\Dog\10760.jpg,1
dataset\Dog\10761.jpg,1
dataset\Dog\10762.jpg,1
dataset\Dog\10763.jpg,1
dataset\Dog\10764.jpg,1
dataset\Dog\10765.jpg,1
dataset\Dog\10766.jpg,1
dataset\Dog\10767.jpg,1
dataset\Dog\10768.jpg,1
dataset\Dog\10769.jpg,1
dataset\Dog\1077.jpg,1
dataset\Dog\10770.jpg,1
dataset\Dog\10771.jpg,1
dataset\Dog\10772.jpg,1
dataset\Dog\10773.jpg,1
dataset\Dog\10774.jpg,1
dataset\Dog\10775.jpg,1
dataset\Dog\10776.jpg,1
dataset\Dog\10777.jpg,1
dataset\Dog\10778.jpg,1
dataset\Dog\10779.jpg,1
dataset\Dog\1078.jpg,1
dataset\Dog\10780.jpg,1
dataset\Dog\10781.jpg,1
dataset\Dog\10782.jpg,1
dataset\Dog\10783.jpg,1
dataset\Dog\10784.jpg,1
dataset\Dog\10785.jpg,1
dataset\Dog\10786.jpg,1
dataset\Dog\10787.jpg,1
dataset\Dog\10788.jpg,1
dataset\Dog\10789.jpg,1
dataset\Dog\1079.jpg,1
dataset\Dog\10790.jpg,1
dataset\Dog\10791.jpg,1
dataset\Dog\10792.jpg,1
dataset\Dog\10793.jpg,1
dataset\Dog\10794.jpg,1
dataset\Dog\10795.jpg,1
dataset\Dog\10796.jpg,1
dataset\Dog\10797.jpg,1
dataset\Dog\10798.jpg,1
dataset\Dog\10799.jpg,1
dataset\Dog\108.jpg,1
dataset\Dog\1080.jpg,1
dataset\Dog\10800.jpg,1
dataset\Dog\10801.jpg,1
dataset\Dog\10802.jpg,1
dataset\Dog\10803.jpg,1
dataset\Dog\10804.jpg,1
dataset\Dog\10805.jpg,1
dataset\Dog\10806.jpg,1
dataset\Dog\10807.jpg,1
dataset\Dog\10808.jpg,1
dataset\Dog\10809.jpg,1
dataset\Dog\1081.jpg,1
dataset\Dog\10810.jpg,1
dataset\Dog\10811.jpg,1
dataset\Dog\10812.jpg,1
dataset\Dog\10813.jpg,1
dataset\Dog\10814.jpg,1
dataset\Dog\10815.jpg,1
dataset\Dog\10816.jpg,1
dataset\Dog\10817.jpg,1
dataset\Dog\10818.jpg,1
dataset\Dog\10819.jpg,1
dataset\Dog\1082.jpg,1
dataset\Dog\10820.jpg,1
dataset\Dog\10821.jpg,1
dataset\Dog\10822.jpg,1
dataset\Dog\10823.jpg,1
dataset\Dog\10824.jpg,1
dataset\Dog\10825.jpg,1
dataset\Dog\10826.jpg,1
dataset\Dog\10827.jpg,1
dataset\Dog\10828.jpg,1
dataset\Dog\10829.jpg,1
dataset\Dog\1083.jpg,1
dataset\Dog\10830.jpg,1
dataset\Dog\10831.jpg,1
dataset\Dog\10832.jpg,1
dataset\Dog\10833.jpg,1
dataset\Dog\10834.jpg,1
dataset\Dog\10835.jpg,1
dataset\Dog\10836.jpg,1
dataset\Dog\10837.jpg,1
dataset\Dog\10838.jpg,1
dataset\Dog\10839.jpg,1
dataset\Dog\1084.jpg,1
dataset\Dog\10840.jpg,1
dataset\Dog\10841.jpg,1
dataset\Dog\10842.jpg,1
dataset\Dog\10843.jpg,1
dataset\Dog\10844.jpg,1
dataset\Dog\10845.jpg,1
dataset\Dog\10846.jpg,1
dataset\Dog\10847.jpg,1
dataset\Dog\10848.jpg,1
dataset\Dog\10849.jpg,1
dataset\Dog\1085.jpg,1
dataset\Dog\10850.jpg,1
dataset\Dog\10851.jpg,1
dataset\Dog\10852.jpg,1
dataset\Dog\10853.jpg,1
dataset\Dog\10854.jpg,1
dataset\Dog\10855.jpg,1
dataset\Dog\10856.jpg,1
dataset\Dog\10857.jpg,1
dataset\Dog\10858.jpg,1
dataset\Dog\10859.jpg,1
dataset\Dog\1086.jpg,1
dataset\Dog\10860.jpg,1
dataset\Dog\10861.jpg,1
dataset\Dog\10862.jpg,1
dataset\Dog\10863.jpg,1
dataset\Dog\10864.jpg,1
dataset\Dog\10865.jpg,1
dataset\Dog\10866.jpg,1
dataset\Dog\10867.jpg,1
dataset\Dog\10868.jpg,1
dataset\Dog\10869.jpg,1
dataset\Dog\1087.jpg,1
dataset\Dog\10870.jpg,1
dataset\Dog\10871.jpg,1
dataset\Dog\10872.jpg,1
dataset\Dog\10873.jpg,1
dataset\Dog\10874.jpg,1
dataset\Dog\10875.jpg,1
dataset\Dog\10876.jpg,1
dataset\Dog\10877.jpg,1
dataset\Dog\10878.jpg,1
dataset\Dog\10879.jpg,1
dataset\Dog\1088.jpg,1
dataset\Dog\10880.jpg,1
dataset\Dog\10881.jpg,1
dataset\Dog\10882.jpg,1
dataset\Dog\10883.jpg,1
dataset\Dog\10884.jpg,1
dataset\Dog\10885.jpg,1
dataset\Dog\10886.jpg,1
dataset\Dog\10887.jpg,1
dataset\Dog\10888.jpg,1
dataset\Dog\10889.jpg,1
dataset\Dog\1089.jpg,1
dataset\Dog\10890.jpg,1
dataset\Dog\10891.jpg,1
dataset\Dog\10892.jpg,1
dataset\Dog\10893.jpg,1
dataset\Dog\10894.jpg,1
dataset\Dog\10895.jpg,1
dataset\Dog\10896.jpg,1
dataset\Dog\10897.jpg,1
dataset\Dog\10898.jpg,1
dataset\Dog\10899.jpg,1
dataset\Dog\109.jpg,1
dataset\Dog\1090.jpg,1
dataset\Dog\10900.jpg,1
dataset\Dog\10901.jpg,1
dataset\Dog\10902.jpg,1
dataset\Dog\10903.jpg,1
dataset\Dog\10904.jpg,1
dataset\Dog\10905.jpg,1
dataset\Dog\10906.jpg,1
dataset\Dog\10907.jpg,1
dataset\Dog\10908.jpg,1
dataset\Dog\10909.jpg,1
dataset\Dog\1091.jpg,1
dataset\Dog\10910.jpg,1
dataset\Dog\10911.jpg,1
dataset\Dog\10912.jpg,1
dataset\Dog\10913.jpg,1
dataset\Dog\10914.jpg,1
dataset\Dog\10915.jpg,1
dataset\Dog\10916.jpg,1
dataset\Dog\10917.jpg,1
dataset\Dog\10918.jpg,1
dataset\Dog\10919.jpg,1
dataset\Dog\1092.jpg,1
dataset\Dog\10920.jpg,1
dataset\Dog\10921.jpg,1
dataset\Dog\10922.jpg,1
dataset\Dog\10923.jpg,1
dataset\Dog\10924.jpg,1
dataset\Dog\10925.jpg,1
dataset\Dog\10926.jpg,1
dataset\Dog\10927.jpg,1
dataset\Dog\10928.jpg,1
dataset\Dog\10929.jpg,1
dataset\Dog\1093.jpg,1
dataset\Dog\10930.jpg,1
dataset\Dog\10931.jpg,1
dataset\Dog\10932.jpg,1
dataset\Dog\10933.jpg,1
dataset\Dog\10934.jpg,1
dataset\Dog\10935.jpg,1
dataset\Dog\10936.jpg,1
dataset\Dog\10937.jpg,1
dataset\Dog\10938.jpg,1
dataset\Dog\10939.jpg,1
dataset\Dog\1094.jpg,1
dataset\Dog\10940.jpg,1
dataset\Dog\10941.jpg,1
dataset\Dog\10942.jpg,1
dataset\Dog\10943.jpg,1
dataset\Dog\10944.jpg,1
dataset\Dog\10945.jpg,1
dataset\Dog\10946.jpg,1
dataset\Dog\10947.jpg,1
dataset\Dog\10948.jpg,1
dataset\Dog\10949.jpg,1
dataset\Dog\1095.jpg,1
dataset\Dog\10950.jpg,1
dataset\Dog\10951.jpg,1
dataset\Dog\10952.jpg,1
dataset\Dog\10953.jpg,1
dataset\Dog\10954.jpg,1
dataset\Dog\10955.jpg,1
dataset\Dog\10956.jpg,1
dataset\Dog\10957.jpg,1
dataset\Dog\10958.jpg,1
dataset\Dog\10959.jpg,1
dataset\Dog\1096.jpg,1
dataset\Dog\10960.jpg,1
dataset\Dog\10961.jpg,1
dataset\Dog\10962.jpg,1
dataset\Dog\10963.jpg,1
dataset\Dog\10964.jpg,1
dataset\Dog\10965.jpg,1
dataset\Dog\10966.jpg,1
dataset\Dog\10967.jpg,1
dataset\Dog\10968.jpg,1
dataset\Dog\10969.jpg,1
dataset\Dog\1097.jpg,1
dataset\Dog\10970.jpg,1
dataset\Dog\10971.jpg,1
dataset\Dog\10972.jpg,1
dataset\Dog\10973.jpg,1
dataset\Dog\10974.jpg,1
dataset\Dog\10975.jpg,1
dataset\Dog\10976.jpg,1
dataset\Dog\10977.jpg,1
dataset\Dog\10978.jpg,1
dataset\Dog\10979.jpg,1
dataset\Dog\1098.jpg,1
dataset\Dog\10980.jpg,1
dataset\Dog\10981.jpg,1
dataset\Dog\10982.jpg,1
dataset\Dog\10983.jpg,1
dataset\Dog\10984.jpg,1
dataset\Dog\10985.jpg,1
dataset\Dog\10986.jpg,1
dataset\Dog\10987.jpg,1
dataset\Dog\10988.jpg,1
dataset\Dog\10989.jpg,1
dataset\Dog\1099.jpg,1
dataset\Dog\10990.jpg,1
dataset\Dog\10991.jpg,1
dataset\Dog\10992.jpg,1
dataset\Dog\10993.jpg,1
dataset\Dog\10994.jpg,1
dataset\Dog\10995.jpg,1
dataset\Dog\10996.jpg,1
dataset\Dog\10997.jpg,1
dataset\Dog\10998.jpg,1
dataset\Dog\10999.jpg,1
dataset\Dog\11.jpg,1
dataset\Dog\110.jpg,1
dataset\Dog\1100.jpg,1
dataset\Dog\11000.jpg,1
dataset\Dog\11001.jpg,1
dataset\Dog\11002.jpg,1
dataset\Dog\11003.jpg,1
dataset\Dog\11004.jpg,1
dataset\Dog\11005.jpg,1
dataset\Dog\11006.jpg,1
dataset\Dog\11007.jpg,1
dataset\Dog\11008.jpg,1
dataset\Dog\11009.jpg,1
dataset\Dog\1101.jpg,1
dataset\Dog\11010.jpg,1
dataset\Dog\11011.jpg,1
dataset\Dog\11012.jpg,1
dataset\Dog\11013.jpg,1
dataset\Dog\11014.jpg,1
dataset\Dog\11015.jpg,1
dataset\Dog\11016.jpg,1
dataset\Dog\11017.jpg,1
dataset\Dog\11018.jpg,1
dataset\Dog\11019.jpg,1
dataset\Dog\1102.jpg,1
dataset\Dog\11020.jpg,1
dataset\Dog\11021.jpg,1
dataset\Dog\11022.jpg,1
dataset\Dog\11023.jpg,1
dataset\Dog\11024.jpg,1
dataset\Dog\11025.jpg,1
dataset\Dog\11026.jpg,1
dataset\Dog\11027.jpg,1
dataset\Dog\11028.jpg,1
dataset\Dog\11029.jpg,1
dataset\Dog\1103.jpg,1
dataset\Dog\11030.jpg,1
dataset\Dog\11031.jpg,1
dataset\Dog\11032.jpg,1
dataset\Dog\11033.jpg,1
dataset\Dog\11034.jpg,1
dataset\Dog\11035.jpg,1
dataset\Dog\11036.jpg,1
dataset\Dog\11037.jpg,1
dataset\Dog\11038.jpg,1
dataset\Dog\11039.jpg,1
dataset\Dog\1104.jpg,1
dataset\Dog\11040.jpg,1
dataset\Dog\11041.jpg,1
dataset\Dog\11042.jpg,1
